Video ID,Segment ID,Modality,Start frame,End frame,Start time(s),End time(s),Violence Type (Video),Violence label(video),Video Type,Violence Type (Text),Texts,Memo,Violence(Sound) Type1,Sound type1,sound_start_frame1,sound_end_frame1,Violence(Sound) Type2,Sound type2,sound_start_frame2,sound_end_frame2,Violence(Sound) Type3,Sound type3,sound_start_frame3,sound_end_frame3,Violence(Sound) Type4,Sound type4,sound_start_frame4,sound_end_frame4,Violence(Sound) Type5,Sound type5,sound_start_frame5,sound_end_frame5,Violence(Sound) Type6,Sound type6,sound_start_frame6,sound_end_frame6,Violence(Sound) Type7,Sound type7,sound_start_frame7,sound_end_frame7,Violence(Sound) Type8,Sound type8,sound_start_frame8,sound_end_frame8,Violence(Sound) Type9,Sound type9,sound_start_frame9,sound_end_frame9,Violence(Sound) Type10,Sound type10,sound_start_frame10,sound_end_frame10,Violence(Sound) Type11,Sound type11,sound_start_frame11,sound_end_frame11,Filename,Segment Position,Split
227,227_26,"Multimodal(Video, Text)",3643,3695,121.55,123.29,violent,1.0,Dashcam,Violent,"RAGE, HIT-AND-RUN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227_Road rage suspect caught after viral hit-and-run caught on camera.mp4,26,train
227,227_27,"Multimodal(Video, Text)",3696,3808,123.32,127.06,non-violent,0.0,Dashcam,Violent,"RAGE, HIT-AND-RUN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227_Road rage suspect caught after viral hit-and-run caught on camera.mp4,27,train
227,227_28,Unimodal(Video),3809,4079,127.09,136.1,non-violent,0.0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227_Road rage suspect caught after viral hit-and-run caught on camera.mp4,28,train
228,228_1,Unimodal(Video),0,676,0.0,11.27,non-violent,0.0,Bodycam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"228_Bodycam Video Captures Intense Shootout at Victorville Gas Station; Sergeant Wounded, Suspect Killed.mp4",1,train
228,228_2,"Multimodal(Video, Sound)",677,2631,11.28,43.85,violent,1.0,Bodycam,,,,Violent,Gunshot,720.0,960.0,Violent,Others,1380.0,1440.0,Violent,Gunshot,1500.0,1560.0,Violent,Others,1980.0,2040.0,Violent,Gunshot,2100.0,2280.0,,,,,,,,,,,,,,,,,,,,,,,,,"228_Bodycam Video Captures Intense Shootout at Victorville Gas Station; Sergeant Wounded, Suspect Killed.mp4",2,train
228,228_3,Unimodal(Video),2632,4920,43.87,82.0,non-violent,0.0,Bodycam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"228_Bodycam Video Captures Intense Shootout at Victorville Gas Station; Sergeant Wounded, Suspect Killed.mp4",3,train
228,228_4,"Multimodal(Video, Sound)",4921,8962,82.02,149.37,violent,1.0,Bodycam,,,,Violent,Others,5280.0,6600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"228_Bodycam Video Captures Intense Shootout at Victorville Gas Station; Sergeant Wounded, Suspect Killed.mp4",4,train
228,228_5,Unimodal(Video),8963,9957,149.38,165.95,non-violent,0.0,Bodycam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"228_Bodycam Video Captures Intense Shootout at Victorville Gas Station; Sergeant Wounded, Suspect Killed.mp4",5,train
228,228_6,Unimodal(Video),9994,10003,166.57,166.72,none,,Others,,,Black screen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"228_Bodycam Video Captures Intense Shootout at Victorville Gas Station; Sergeant Wounded, Suspect Killed.mp4",6,train
229,229_1,Unimodal(Video),0,249,0.0,8.31,violent,1.0,Combination,,,News+Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229_Teen Victim's Mom 'Where Was Mall Security'.mp4,1,train
229,229_2,Unimodal(Video),250,264,8.34,8.81,non-violent,0.0,Combination,,,News+Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229_Teen Victim's Mom 'Where Was Mall Security'.mp4,2,train
229,229_3,"Multimodal(Video, Sound)",265,1119,8.84,37.34,non-violent,0.0,News,,,,Violent,Shouting,689.0,749.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229_Teen Victim's Mom 'Where Was Mall Security'.mp4,3,train
229,229_4,Unimodal(Video),1120,1330,37.37,44.38,non-violent,0.0,Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229_Teen Victim's Mom 'Where Was Mall Security'.mp4,4,train
229,229_5,Unimodal(Video),1331,1478,44.41,49.32,non-violent,0.0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229_Teen Victim's Mom 'Where Was Mall Security'.mp4,5,train
229,229_6,Unimodal(Video),1479,1850,49.35,61.73,none,,Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229_Teen Victim's Mom 'Where Was Mall Security'.mp4,6,train
229,229_7,Unimodal(Video),1851,2030,61.76,67.73,non-violent,0.0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229_Teen Victim's Mom 'Where Was Mall Security'.mp4,7,train
229,229_8,Unimodal(Video),2031,2136,67.77,71.27,violent,1.0,Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229_Teen Victim's Mom 'Where Was Mall Security'.mp4,8,train
229,229_9,Unimodal(Video),2137,2214,71.3,73.87,non-violent,0.0,Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229_Teen Victim's Mom 'Where Was Mall Security'.mp4,9,train
229,229_10,Unimodal(Video),2217,2383,73.97,79.51,non-violent,0.0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229_Teen Victim's Mom 'Where Was Mall Security'.mp4,10,train
229,229_11,Unimodal(Video),2384,2703,79.55,90.19,violent,1.0,Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229_Teen Victim's Mom 'Where Was Mall Security'.mp4,11,train
229,229_12,Unimodal(Video),2704,3737,90.22,124.69,non-violent,0.0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229_Teen Victim's Mom 'Where Was Mall Security'.mp4,12,train
229,229_13,Unimodal(Video),3738,4136,124.72,138.0,none,,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229_Teen Victim's Mom 'Where Was Mall Security'.mp4,13,train
229,229_14,Unimodal(Video),4141,4585,138.17,152.99,non-violent,0.0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229_Teen Victim's Mom 'Where Was Mall Security'.mp4,14,train
230,230_1,Unimodal(Video),0,160,0.0,5.34,violent,1.0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230_Video 3 incidents at Woodland Mall.mp4,1,train
230,230_2,Unimodal(Video),161,264,5.37,8.81,non-violent,0.0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230_Video 3 incidents at Woodland Mall.mp4,2,train
230,230_3,Unimodal(Video),275,637,9.18,21.25,non-violent,0.0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230_Video 3 incidents at Woodland Mall.mp4,3,train
230,230_4,Unimodal(Video),638,1325,21.29,44.21,violent,1.0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230_Video 3 incidents at Woodland Mall.mp4,4,train
230,230_5,Unimodal(Video),1326,1711,44.24,57.09,non-violent,0.0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230_Video 3 incidents at Woodland Mall.mp4,5,train
230,230_6,Unimodal(Video),1712,2669,57.12,89.06,non-violent,0.0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230_Video 3 incidents at Woodland Mall.mp4,6,train
231,231_1,Unimodal(Video),0,668,0.0,22.29,non-violent,0.0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231_Fight at Mayfair Mall goes viral after cellphone video shows security K-9 latch onto woman's leg.mp4,1,train
231,231_2,"Multimodal(Video, Text)",669,726,22.32,24.22,non-violent,0.0,News,Violent,fight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231_Fight at Mayfair Mall goes viral after cellphone video shows security K-9 latch onto woman's leg.mp4,2,train
231,231_3,Unimodal(Video),727,1350,24.26,45.05,non-violent,0.0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231_Fight at Mayfair Mall goes viral after cellphone video shows security K-9 latch onto woman's leg.mp4,3,train
231,231_4,"Multimodal(Video, Sound)",1360,2542,45.38,84.82,violent,1.0,Self-filmed,,,,Violent,Shouting,1409.0,1499.0,Violent,Shouting,1738.0,1828.0,Violent,Shouting,2068.0,2188.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231_Fight at Mayfair Mall goes viral after cellphone video shows security K-9 latch onto woman's leg.mp4,4,train
231,231_5,Unimodal(Video),2543,3206,84.85,106.97,non-violent,0.0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231_Fight at Mayfair Mall goes viral after cellphone video shows security K-9 latch onto woman's leg.mp4,5,train
233,233_1,Unimodal(Video),0,121,0.0,4.04,none,,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233_Amazon-owned MGM creates TV show based on Ring security camera footage.mp4,1,train
233,233_2,Unimodal(Video),122,537,4.07,17.92,non-violent,0.0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233_Amazon-owned MGM creates TV show based on Ring security camera footage.mp4,2,train
233,233_3,Unimodal(Video),551,762,18.39,25.43,non-violent,0.0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233_Amazon-owned MGM creates TV show based on Ring security camera footage.mp4,3,train
233,233_4,Unimodal(Video),763,768,25.46,25.63,non-violent,0.0,Combination,,,News+CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233_Amazon-owned MGM creates TV show based on Ring security camera footage.mp4,4,train
233,233_5,Unimodal(Video),769,2144,25.66,71.54,non-violent,0.0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233_Amazon-owned MGM creates TV show based on Ring security camera footage.mp4,5,train
235,235_1,Unimodal(Video),0,60,0.0,2.4,violent,1.0,Combination,,,News+Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235_Witnesses watch in shock as violence erupts in a Coles carpark  7NEWS.mp4,1,train
235,235_2,"Multimodal(Video, Text)",61,373,2.44,14.92,violent,1.0,Combination,Violent,CLASH,News+Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235_Witnesses watch in shock as violence erupts in a Coles carpark  7NEWS.mp4,2,train
235,235_3,Unimodal(Video),374,516,14.96,20.64,violent,1.0,Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235_Witnesses watch in shock as violence erupts in a Coles carpark  7NEWS.mp4,3,train
235,235_4,Unimodal(Video),517,547,20.68,21.88,non-violent,0.0,Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235_Witnesses watch in shock as violence erupts in a Coles carpark  7NEWS.mp4,4,train
235,235_5,Unimodal(Video),548,601,21.92,24.04,violent,1.0,Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235_Witnesses watch in shock as violence erupts in a Coles carpark  7NEWS.mp4,5,train
235,235_6,Unimodal(Video),602,628,24.08,25.12,non-violent,0.0,Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235_Witnesses watch in shock as violence erupts in a Coles carpark  7NEWS.mp4,6,train
235,235_7,Unimodal(Video),634,815,25.36,32.6,violent,1.0,Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235_Witnesses watch in shock as violence erupts in a Coles carpark  7NEWS.mp4,7,train
235,235_8,Unimodal(Video),816,859,32.64,34.36,non-violent,0.0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235_Witnesses watch in shock as violence erupts in a Coles carpark  7NEWS.mp4,8,train
235,235_9,Unimodal(Video),860,1013,34.4,40.52,violent,1.0,Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235_Witnesses watch in shock as violence erupts in a Coles carpark  7NEWS.mp4,9,train
235,235_10,Unimodal(Video),1014,1075,40.56,43.0,non-violent,0.0,Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235_Witnesses watch in shock as violence erupts in a Coles carpark  7NEWS.mp4,10,train
235,235_11,Unimodal(Video),1076,1125,43.04,45.0,violent,1.0,Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235_Witnesses watch in shock as violence erupts in a Coles carpark  7NEWS.mp4,11,train
235,235_12,Unimodal(Video),1126,1164,45.04,46.56,non-violent,0.0,Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235_Witnesses watch in shock as violence erupts in a Coles carpark  7NEWS.mp4,12,train
235,235_13,Unimodal(Video),1165,1405,46.6,56.2,non-violent,0.0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235_Witnesses watch in shock as violence erupts in a Coles carpark  7NEWS.mp4,13,train
235,235_14,Unimodal(Video),1406,1540,56.24,61.6,violent,1.0,Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235_Witnesses watch in shock as violence erupts in a Coles carpark  7NEWS.mp4,14,train
235,235_15,Unimodal(Video),1541,1968,61.64,78.72,non-violent,0.0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235_Witnesses watch in shock as violence erupts in a Coles carpark  7NEWS.mp4,15,train
235,235_16,Unimodal(Video),1969,2118,78.76,84.72,violent,1.0,Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235_Witnesses watch in shock as violence erupts in a Coles carpark  7NEWS.mp4,16,train
235,235_17,Unimodal(Video),2119,2119,84.76,84.76,none,,Others,,,Black screen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235_Witnesses watch in shock as violence erupts in a Coles carpark  7NEWS.mp4,17,train
235,235_18,Unimodal(Video),2120,2613,84.8,104.52,none,,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235_Witnesses watch in shock as violence erupts in a Coles carpark  7NEWS.mp4,18,train
235,235_19,Unimodal(Video),2614,2614,104.56,104.56,none,,Others,,,Black screen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235_Witnesses watch in shock as violence erupts in a Coles carpark  7NEWS.mp4,19,train
236,236_1,"Multimodal(Video, Text)",0,298,0.0,4.97,non-violent,0.0,News,Violent,VIOLENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236_Violent break-in at Beanie Babies mogul's mansion.mp4,1,train
236,236_2,"Multimodal(Video, Sound)",299,442,4.99,7.37,non-violent,0.0,News,,,,Violent,Others,420.0,442.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236_Violent break-in at Beanie Babies mogul's mansion.mp4,2,train
236,236_3,"Multimodal(Video, Sound)",461,775,7.69,12.93,non-violent,0.0,News,,,,Violent,Others,461.0,480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236_Violent break-in at Beanie Babies mogul's mansion.mp4,3,train
236,236_4,Unimodal(Video),776,3582,12.95,59.76,non-violent,0.0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236_Violent break-in at Beanie Babies mogul's mansion.mp4,4,train
237,237_1,Unimodal(Video),0,79,0.0,2.64,none,,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237_Violent Attack Caught On Video.mp4,1,train
237,237_2,Unimodal(Video),80,319,2.67,10.64,violent,1.0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237_Violent Attack Caught On Video.mp4,2,train
237,237_3,Unimodal(Video),327,1192,10.91,39.77,non-violent,0.0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237_Violent Attack Caught On Video.mp4,3,train
237,237_4,Unimodal(Video),1199,1339,40.01,44.68,violent,1.0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237_Violent Attack Caught On Video.mp4,4,train
237,237_5,Unimodal(Video),1347,1476,44.94,49.25,non-violent,0.0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237_Violent Attack Caught On Video.mp4,5,train
237,237_6,Unimodal(Video),1477,1558,49.28,51.99,violent,1.0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237_Violent Attack Caught On Video.mp4,6,train
237,237_7,Unimodal(Video),1568,1629,52.32,54.35,non-violent,0.0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237_Violent Attack Caught On Video.mp4,7,train
237,237_8,Unimodal(Video),1641,2051,54.75,68.44,violent,1.0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237_Violent Attack Caught On Video.mp4,8,train
237,237_9,Unimodal(Video),2052,2736,68.47,91.29,non-violent,0.0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237_Violent Attack Caught On Video.mp4,9,train
237,237_10,Unimodal(Video),2748,2922,91.69,97.5,non-violent,0.0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237_Violent Attack Caught On Video.mp4,10,train
237,237_11,Unimodal(Video),2923,3030,97.53,101.1,violent,1.0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237_Violent Attack Caught On Video.mp4,11,train
237,237_12,Unimodal(Video),3039,3178,101.4,106.04,non-violent,0.0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237_Violent Attack Caught On Video.mp4,12,train
237,237_13,Unimodal(Video),3179,3293,106.07,109.88,violent,1.0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237_Violent Attack Caught On Video.mp4,13,train
237,237_14,Unimodal(Video),3294,3492,109.91,116.52,non-violent,0.0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237_Violent Attack Caught On Video.mp4,14,train
237,237_15,Unimodal(Video),3498,3954,116.72,131.93,non-violent,0.0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237_Violent Attack Caught On Video.mp4,15,train
237,237_16,Unimodal(Video),3964,4086,132.27,136.34,violent,1.0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237_Violent Attack Caught On Video.mp4,16,train
237,237_17,Unimodal(Video),4097,4705,136.7,156.99,non-violent,0.0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237_Violent Attack Caught On Video.mp4,17,train
238,238_1,"Multimodal(Video, Sound)",0,353,0.0,11.78,violent,1.0,Self-filmed,,,,Violent,Shouting,0.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238_Group involved in violent assault caught on camera.mp4,1,train
238,238_2,Unimodal(Video),354,480,11.81,16.02,non-violent,0.0,Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238_Group involved in violent assault caught on camera.mp4,2,train
238,238_3,"Multimodal(Video, Sound)",481,1627,16.05,54.29,non-violent,0.0,News,,,,Violent,Shouting,1618.0,1627.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238_Group involved in violent assault caught on camera.mp4,3,train
238,238_4,"Multimodal(Video, Sound)",1628,1967,54.32,65.63,violent,1.0,Self-filmed,,,,Violent,Shouting,1628.0,1648.0,Violent,Shouting,1798.0,1967.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238_Group involved in violent assault caught on camera.mp4,4,train
238,238_5,"Multimodal(Video, Sound)",1968,2035,65.67,67.9,non-violent,0.0,Self-filmed,,,,Violent,Shouting,1968.0,2008.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238_Group involved in violent assault caught on camera.mp4,5,train
238,238_6,Unimodal(Video),2036,3623,67.93,120.89,non-violent,0.0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238_Group involved in violent assault caught on camera.mp4,6,train
239,239_1,Unimodal(Video),0,560,0.0,18.69,non-violent,0.0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239_New details emerge about violent assault on Nancy Pelosi's husband.mp4,1,train
239,239_2,"Multimodal(Video, Text)",561,1066,18.72,35.57,non-violent,0.0,News,Violent,ATTACKED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239_New details emerge about violent assault on Nancy Pelosi's husband.mp4,2,train
239,239_3,Unimodal(Video),1067,1103,35.6,36.8,non-violent,0.0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239_New details emerge about violent assault on Nancy Pelosi's husband.mp4,3,train
239,239_4,"Multimodal(Video, Text)",1104,1105,36.84,36.87,non-violent,0.0,News,Violent,Assaulted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239_New details emerge about violent assault on Nancy Pelosi's husband.mp4,4,train
239,239_5,"Multimodal(Video, Text)",1106,1705,36.9,56.89,non-violent,0.0,News,Violent,"Violently, Assaulted",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239_New details emerge about violent assault on Nancy Pelosi's husband.mp4,5,train
239,239_6,"Multimodal(Video, Text)",1724,2716,57.52,90.62,non-violent,0.0,News,Violent,"Violently, Assaulted",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239_New details emerge about violent assault on Nancy Pelosi's husband.mp4,6,train
239,239_7,Unimodal(Video),2727,2770,90.99,92.43,none,,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239_New details emerge about violent assault on Nancy Pelosi's husband.mp4,7,train
239,239_8,Unimodal(Video),2771,3066,92.46,102.3,non-violent,0.0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239_New details emerge about violent assault on Nancy Pelosi's husband.mp4,8,train
239,239_9,Unimodal(Video),3067,3112,102.34,103.84,none,,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239_New details emerge about violent assault on Nancy Pelosi's husband.mp4,9,train
239,239_10,Unimodal(Video),3113,3426,103.87,114.31,non-violent,0.0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239_New details emerge about violent assault on Nancy Pelosi's husband.mp4,10,train
239,239_11,"Multimodal(Video, Text)",3427,3812,114.35,127.19,non-violent,0.0,News,Violent,ATTACKED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239_New details emerge about violent assault on Nancy Pelosi's husband.mp4,11,train
241,241_1,Unimodal(Video),0,77,0.0,2.57,none,,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241_Surveillance Video Shows Ryan Lochte and Teammates Made Up Robbery Story Report.mp4,1,train
241,241_2,Unimodal(Video),87,380,2.9,12.68,non-violent,0.0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241_Surveillance Video Shows Ryan Lochte and Teammates Made Up Robbery Story Report.mp4,2,train
241,241_3,"Multimodal(Video, Text)",389,583,12.98,19.45,non-violent,0.0,Combination,Violent,VANDALIZED,News+CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241_Surveillance Video Shows Ryan Lochte and Teammates Made Up Robbery Story Report.mp4,3,train
241,241_4,Unimodal(Video),594,1545,19.82,51.55,non-violent,0.0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241_Surveillance Video Shows Ryan Lochte and Teammates Made Up Robbery Story Report.mp4,4,train
241,241_5,Unimodal(Video),1551,2062,51.75,68.8,non-violent,0.0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241_Surveillance Video Shows Ryan Lochte and Teammates Made Up Robbery Story Report.mp4,5,train
241,241_6,Unimodal(Video),2063,2063,68.84,68.84,none,,Others,,,Black screen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241_Surveillance Video Shows Ryan Lochte and Teammates Made Up Robbery Story Report.mp4,6,train
241,241_7,Unimodal(Video),2064,2219,68.87,74.04,non-violent,0.0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241_Surveillance Video Shows Ryan Lochte and Teammates Made Up Robbery Story Report.mp4,7,train
242,242_1,Unimodal(Video),0,4,0.0,0.13,none,,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242_West Covina woman grabs metal bat to scare off catalytic converter thieves.mp4,1,train
242,242_2,"Multimodal(Video, Sound)",5,445,0.17,14.85,violent,1.0,Self-filmed,,,,Violent,Others,30.0,210.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242_West Covina woman grabs metal bat to scare off catalytic converter thieves.mp4,2,train
242,242_3,Unimodal(Video),446,588,14.88,19.62,non-violent,0.0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242_West Covina woman grabs metal bat to scare off catalytic converter thieves.mp4,3,train
